id,target,s_label,t_label
800,"- rrb - always get some toppings when asked for great selection of sauces ,",1,0
801,there is an extensive selection of vodka drinks .,1,0
802,"the rest of the food is pretty good , although i suspect that they could actually have more choices of seafood besides the sushi , mussels , and crab legs .",1,0
803,my wife and i shared the southwestern chicken and mac and cheese burger .,1,0
804,"again i did enjoy my meal , but a good pho eater .",1,0
805,i stopped by < unk > a few times while we were trying it out .,1,0
806,my boyfriend and i went for dinner there last night and the food was delicious .,1,0
807,"i ' ve had laser removal all over town , and this place by far had the least basic machines available .",1,0
808,i had the nutella iced with almond milk and wow was it good ! ! my wife had the < unk > < unk > and that was too bad .,1,0
809,and the rooms . . . nice place !,1,0
810,went to dinner with a couple of friends from nearby landmark education .,1,0
811,"i will be a taqueria guadalajara fan , but when on campus or downtown phoenix this place ca n ' t be beat for authentic mexican food .",1,0
812,i glanced in and saw some ash white .,1,0
813,i hope you ' ll enjoy .,1,0
814,go there and eat ! ! ! on a return trip my husband had the meatloaf - lrb - comfort food when raining - rrb - .,1,0
815,"it ' s not a first rate dinning establishment , but this place is quirky and old !",1,0
816,so i looked at the giant beer menu and for an apple new < unk > i ' d had elsewhere and settled .,1,0
817,there ' s something for everyone here .,1,0
818,"although gong to the dentist is a pleasant activity , i actually look forward to seeing and feel i am taken well care of .",1,0
819,i am < unk > that way .,1,0
820,"what i discriminated against was told i could leave , agree would not make me pay for the lease < unk > she basically told me to get out because i reported noise even tho the lease says that we should n ' t be noisy !",1,0
821,"great brunch , lunch , or lunch spot .",1,0
822,"just in this place is pretty enjoyable ; when you get tired of looking at clothes , you can check out some < unk > victorian < unk > or jewelry made from antique < unk > parts , or whatever else they ' ve got lying around .",1,0
823,"her presentation is subtle , artful and unique .",1,0
824,. the desserts were excellent .,1,0
825,the staff here is great .,1,0
826,trust me i understand .,1,0
827,holy moly wow !,1,0
828,the salted caramel ice cream was pretty good though .,1,0
829,"i have no other cirque experience to compare to , but these guys here are - lrb - and i mean incredibly - rrb - talented .",1,0
830,"one guy at the table ordered a burger , and asked me to try it because he could not believe how good it was .",1,0
831,try it with fries .,1,0
832,friendly atmosphere and located in a nice area .,1,0
833,"as hard as it is for me to leave my int , he hands lots of others i know that here is he well taken care of that < unk > my about leaving him for the day or overnight if need be .",1,0
834,- rrb - enjoy yourself - i will probably see you there - lrb - i should own stock - seriously !,1,0
835,"i love it so much that my wife and i go every monday and have our mimosas , and i ' m brining my team from my salon here to hang out - rrb - great job guys !",1,0
836,"it was a whole wheat scone - lrb - well , < unk > - rrb - , which seemed a little more crumbly than most scones , but that ' s what a beer is good for !",1,0
837,wow ! ! will we be < unk > as a place to eat ?,1,0
838,my wife asked the server what size portions were the burgers .,1,0
839,"while visiting lee ' s last night for a post dinner sweet treat , i discovered that they provide excellent toppings and excellent !",1,0
840,"since the interior is a little dated , i ' ll save the 0th for after the remodel , this place has everything you need !",1,0
841,but they do n ' t have all of the same amenities - lrb - and more - rrb - than the < unk > properties all around the snobby people that go < unk > .,1,0
842,"i thought they looked great - lrb - they appeared to be lightly marinated in the same sauce as the grilled chicken - rrb - , but the cuts of veggies were on the small side .",1,0
843,"however they do have many other items , plus a wide range of trail mix , and excellent salad choices !",1,0
844,"if you need a place like this this is the place to hit it , down hill .",1,0
845,i would highly recommend the spicy tofu as it was excellent .,1,0
846,"honestly we enjoyed the appetizer , dinner , and dessert for that very reason alone .",1,0
847,"mike , carlos , was excellent .",1,0
848,"so when the doctor finally gets in to see you , she ' s in a hurry , because she ' s behind so she < unk > you out the door as you talk / ask your questions .",1,0
849,"very friendly and oriented place , but very limited in their variety .",1,0
850,i ' ve had worse for less .,1,0
851,be forewarned this is a very formal place with a hefty price tag .,1,0
852,. worth every hour !,1,0
853,the service is a bit slow or miss .,1,0
854,"italian farro with duck confit , meatballs , i had no idea i was duck !",1,0
855,i live nearby and have driven by culver ' s a few times .,1,0
856,food was average at a fair level .,1,0
857,"it was kind of cheesy , and in a good way .",1,0
858,"this place is clean , has plenty of staff , and awesome teachers !",1,0
859,we sat there for a good 00 min before someone came to get our drink orders .,1,0
860,"i found some weird < unk > string in my pho , and was given 0 and 0 / 0 tofu steaks , the 0 / 0 looked like someone had bit off it .",1,0
861,this a great place for a bachelor or to meet someone from out of town .,1,0
862,"now that other shop sells lemon and matcha ice cream , ice cream , < unk > have to constantly < unk > .",1,0
863,i ca n ' t access my personal email and was going to check in a couple of hours later on my iphone which was in my car .,1,0
864,the sauce they use in this place is good too and i like that they have avocados in there as well .,1,0
865,"we were able to get complimentary appetizers , french with special dips , and a bread .",1,0
866,"according to my wife , this was the best burger he had ever been too .",1,0
867,overall i thought this place was great !,1,0
868,shrimp and grits with pork belly . . . i really wanted to .,1,0
869,"we ' ve never had problems with them in the past , ever . . . but this is unacceptable .",1,0
870,"ok mister g ' s , if you are right down the street , that ' s probably the only reason i walked in the place .",1,0
871,"pump it up is located in the most unassuming area of north scottsdale , and nice nice buildings .",1,0
872,"a few minutes later , a hostess seated us and suggested we order some drinks at the lounge while we waited .",1,0
873,who does n ' t like the green belt ?,1,0
874,"do n ' t get me wrong i love guacamole , but the deserts do n ' t really add to it .",1,0
875,at least we can get 0 complimentary meals for next time i guess . . . my review is based solely on the light display .,1,0
876,they have an extensive menu that specializes on one side and all - day breakfast on the other .,1,0
877,"i love mexican food , and this place was just ok , maybe i ordered wrong !",1,0
878,it is something we need that much .,1,0
879,was it his first visit on the property ?,1,0
880,"it is very good - you ' ll definitely feel like one of the < unk > people , and if your experience is anything like mine , you ' ll be treated like one too !",1,0
881,he said it was spot on .,1,0
882,"my daughter has food allergies , and the server was empathetic , nor did she try and be accommodating .",1,0
883,food was excellent staff was attentive and friendly .,1,0
884,"we had horse tar tar , which was excellent although slightly weird for me as an alternative to .",1,0
885,"on a particularly < unk > occasion , i thought it would be the time .",1,0
886,"great atmosphere , friendly staff , excellent food , cocktails that are one of a kind .",1,0
887,it makes it a little uncomfortable to eat there sometimes .,1,0
888,"we got a two , it was actually very spacious , it had a nice sitting room with a fridge , the bathroom < unk > , and the bedroom .",1,0
889,"server was a bit up front , did n ' t care for anyone .",1,0
890,"we ' re in az ! ! ! ca n ' t wait to visit and try the rolled tacos , admitted here .",1,0
891,not worth any penny .,1,0
892,we had the kebob steak .,1,0
893,this place was very good .,1,0
894,it was the complete opposite that i had at the lakeside inn .,1,0
895,the club was mediocre as well .,1,0
896,"if making your own for whatever < unk > you may have does n ' t tickle your fancy , you might dig their courses ; they have anything from recognizing the herbs around you , to < unk > your pets using plants , i recently noticed they ` ` how to make your own < unk > ' ' !",1,0
897,drink up ! ! i got the cannelloni with the other .,1,0
898,"the atmosphere was fantastic , and a young man - lrb - 00yrs - rrb - who was the best slash expert was , very thoughtful , and helpful .",1,0
899,"fresh fish , great combinations , great value !",1,0
900,they have some good french and waffles .,1,0
901,"he was very fast , thorough , and would be better soon .",1,0
902,the area is pretty spacious and can accommodate many parties as well .,1,0
903,didnt seem to remember being pretty good anyway .,1,0
904,worst place ever < unk > .,1,0
905,"he very well could have used them on my back with my car pulled up , but did not .",1,0
906,my husband ' s prime rib was bland and unattractive .,1,0
907,"thanks to a trip to las vegas , i got to dine at emeril ' s , once more partaking our wife ' s favorite < unk > : eating .",1,0
908,"we had crab , which were excellent , with crispy < unk > and light , fluffy , and flavorful .",1,0
909,"the waitress was delightful - - friendly , but she also knew < unk > when to and when to return .",1,0
910,"this place was referred to by my technician who said we ' d likely be the only non asian people there , and she was right .",1,0
911,"another employee remembers me and tells me dr . < unk > is not in the office and when he scheduled my appointment , he did n ' t realize he would be out of the office until this morning and he , the nurse , and the front staff forgot to call me to tell me they cancelled my sons appointment .",1,0
912,"we only had two dmv in < unk > , so we did n ' t have much of a choice .",1,0
913,i had pad thai and that was enough to get us in the mood later !,1,0
914,"i thought that was interesting , but i did n ' t see anything that was particularly nice to in those racks .",1,0
915,"entree item was antipasti , delicious , and highly recommended chianti delicious !",1,0
916,the lions are so big !,1,0
917,"i like that the boba has been consistently consistently consistent every time i order it , and that the beer is well mixed - no < unk > at the bottom of my cup .",1,0
918,this place is the best i can compare to an authentic california acai .,1,0
919,"first , , there was the food .",1,0
920,"i asked to be moved that evening , and the woman at the front desk tried to tell me that i had to stay in the smoking suite because that is what i got in under - lrb - even though i was forced to take it because of availability - rrb - .",1,0
921,"the chips were excellent as they should be , hot , on the outside , properly < unk > , and nice and fresh .",1,0
922,. you already know this place right ?,1,0
923,"so while i do n ' t think it is a very good place , i tend to waste trying to go there .",1,0
924,my boyfriend did n ' t have even success when hunting for a few awesome button down long sleeve shirts .,1,0
925,i tried to help with my wife and he looked at me .,1,0
926,"something about the < unk > . . . i do n ' t know , in my head rooms should be a bit like pubs - , inviting , kind of odd .",1,0
927,i can attest that this was one of the best steaks i have had in a while .,1,0
928,the waitress did n ' t seem to remember anything we told her and had to ask what kind of beer we wanted several times .,1,0
929,had a nice selection of wines and beers on tap - which was excellent .,1,0
930,i ' m sure it was a mistake .,1,0
931,she was very friendly and even made a non alcoholic drink for me !,1,0
932,she was witty and engaging .,1,0
933,the white chili is amazing .,1,0
934,"i was in awe of all of the large < unk > , and ate here .",1,0
935,kim was the entire reason we had a great experience here .,1,0
936,"i have been hoping for a long time that would get a fast and healthy place where i could drop in , and pick up something quickly , and this is it !",1,0
937,"it had some other items i ca n ' t describe , it was awesome !",1,0
938,"i like to come here to get work done , but when i tire of there are shelves full of great used to leaf through , and restore is right next door .",1,0
939,"i ordered a burger i thought would be worth it , since their prices are a little bit on the higher side .",1,0
940,i really do n ' t understand all the crap about this place .,1,0
941,it ' s located nearby and easy to find which i like !,1,0
942,"we stayed the crawl for two nights , thursday and friday were both great , the drinks on the house were awesome - lrb - and surprisingly strong - rrb - .",1,0
943,we are going maybe i ' ll try a burger as it ' s awesome !,1,0
944,very clean and have some great artists .,1,0
945,"some of my favorites include the chicken < unk > , chicken < unk > and ny style steak < unk > .",1,0
946,i would recommend any with tempura and unagi sauce on it .,1,0
947,service was excellent and prompt .,1,0
948," ' so we went even further , and asked ` ` so what do you have ?",1,0
949,"the food was very good , however i was not impressed with the service .",1,0
950,i proceed to tell him that we are wanting to eat dinner here and we have to eat dinner there for a good thirty bucks !,1,0
951,i have eaten there several times over the course of a long period .,1,0
952,i wish there were some jalapenos in it but it was too much care about .,1,0
953,i think i will continue to use and upgrade the standard card lvac workouts .,1,0
954,"our server < unk > let us know about their brunch menu , which is $ 00 a person , and offers your choice of a starter a main and a dessert .",1,0
955,it is little pricey but very good .,1,0
956,we started with poke and < unk > kama dishes .,1,0
957,"pacific yellowtail crudo - a little bit creamy , but melt in your mouth delicious , i enjoyed a glass of < unk > , < unk > , burgundy - lrb - this white wine is phenomenal - rrb - la fin < unk > - perfect with the oysters , a light and refreshing pair _ _ _ charred baby octopus capona",1,0
958,it ' s almost as if they do n ' t care to be noticed . . . they are very busy !,1,0
959,i would watch it again and the server was great ! ! i think my husband and i realized from this visit that we and that is our thing next time we are in vegas .,1,0
960,": - rrb - , until next time , please .",1,0
961,that ' s all ! ! for the chicken lovers !,1,0
962,"i like that it is a hop and a jump from the mgm , and the monorail that goes up the strip !",1,0
963,- the beers were interesting .,1,0
964,what a < unk > !,1,0
965,"the place is quaint and eclectic , complete with great staff .",1,0
966,manager is very friendly .,1,0
967,they were tender and tasty .,1,0
968,the beer was less mediocre .,1,0
969,however our first night here was awful !,1,0
970,i wish we had just stayed at the wynn club .,1,0
971,the plumber arrived timely and fixed it quickly and we are very pleased .,1,0
972,even the bathroom was immaculate !,1,0
973,"if it were n ' t for them , this place would n ' t have been so good .",1,0
974,i ca n ' t give sensi ' s praises enough .,1,0
975,< unk > tried to ward off the germs we ' ve received from our server .,1,0
976,it was quite good on average .,1,0
977,"we would call some rude , screaming , or yelling idiots .",1,0
978,i am not too big on the < unk > with my wife .,1,0
979,"then there are several types of noodles , and a nice spread of sauces , oils , and spices to add as well .",1,0
980,"in addition to that , while we were waiting , we saw one super arrive , and as we headed towards the guy , so rudely said that he was n ' t picking anyone up .",1,0
981,for desert we ordered the napoleon with creme brulee and some blood orange sorbet .,1,0
982,- lrb - unless we decide to relive our college years and binge drinking at the palms - wow !,1,0
983,"i really like this feature so i can browse online , find out when new beers are available , and then place a call .",1,0
984,my dining experience here and the price are very reasonable .,1,0
985,"` ` paul ' ' the first time he was setting up our < unk > - lrb - which took all of 00 minutes - rrb - , as if programming a < unk > was so hard , and we were such customers .",1,0
986,i ' m in las vegas .,1,0
987,"for me , the portion size is n ' t big enough to fill into one plate .",1,0
988,0 - rrb - i ' m not moved by < unk > by a < unk > - lrb - nearly naked - rrb - with a girl who works .,1,0
989,"no < unk > , 0 pm massage , and a solid 0 pm wait .",1,0
990,it was marinated in a nice soy based marinade that was just right .,1,0
991,super cool people in this place .,1,0
992,ordered a fried ice cream w / chips for desert .,1,0
993,but overall it does n ' t measure up to other flemings we have been to in other states in food or ambiance . . . not even as good as the other one here which is n ' t my choice due to lack of ambiance and to brightly lit which this one was properly lit for .,1,0
994,"like any new mexican restaurant , we liked the atmosphere and menu before entering inside .",1,0
995,everything else we ordered was excellent except for the spanish omelette .,1,0
996,"if i could rate this place more than 0 stars , i would .",1,0
997,"0 orders of mac n cheese : we were ok ; did n ' t look like any pics posted , and was dry and not cheesy . . . tasted just like cooked macaroni not ' ' macaroni & cheese .",1,0
998,it was over a nice sauce that i had a nice touch of marscapone in it .,1,0
999,she ' s the only one i let touch my brows as she ' s awesome as well .,1,0
