id,target,s_label,t_label
825,i hope you and the rest of the congress wake up to this vocally .,1,0
826,"if all of this abuse by our political elite is their way of & quot ; protecting conservative priorities & quot ; , maybe we need somebody different for a conservative change .",1,0
827,perfectly balanced congresswoman .,1,0
828,this is exactly why we have an obama hat for obamacare .,1,0
829,"and after watching the debate the last few days , and having the last week debate .",1,0
830,"quida is very happy to hear the right wing jobs are all for it terrorits being able to get assault weapons and high - capacity assault rifles at any corner store in many states , contrary to the final sentence in the story i link to mr . poe",1,0
831,"thank you , senator franken",1,0
832,they made a peaceful transition into everything obamacare was against . . days . .,1,0
833,peace beautiful rand !,1,0
834,your voices of your stories of obamacare will force the change mr . paul,1,0
835,"senator warren , you are one great patriot !",1,0
836,what a courageous patriot !,1,0
837,you support obama who is in the pockets of conservatives who you are fighting against .,1,0
838,chucky & amp ; botox pelosi did the real show up on fox news,1,0
839,thank you senator mccain for your voice on this issue .,1,0
840,"rand paul is the poster child for fraud , and abetted by leftards such as yourself .",1,0
841,it is far past time that the wealthy and the american taxpayer pay their fair share .,1,0
842,rand paul is not a president elect .,1,0
843,national guard border emergency relief,1,0
844,obama making far !,1,0
845,senator klobuchar sounds good .,1,0
846,you did not represent sc .,1,0
847,"i live in texas , but shared this on fb for my vote to see rand paul .",1,0
848,can you assure amnesty for health care and assisting central concern to provide housing for the disenfranchised ?,1,0
849,thanks you senator schumer for all your hard work !,1,0
850,joseph - advanced means no amnesty .,1,0
851,"senator gillibrand , isn & apos ; t good enough .",1,0
852,"thank you , senator scott , for all your help to us veterans in the past , and for what i & apos ; m sure will continue to be yeoman & apos ; s in the future .",1,0
853,i am praying this just so u can to stop this !,1,0
854,"senator mccain you & apos ; re a tireless , and must know you have our deepest appreciation for everything you do .",1,0
855,i do not like rand paul and i do not like clinton .,1,0
856,"now is the time to do our work as individuals and as a country and look at why we hate racism , sexism , and racism at the expense of the poor , the disenfranchised and the environment .",1,0
857,"thank you , senator scott !",1,0
858,a bushmaster a sig and a glock were used . . . . and capacity magazines . . . . no more than 10 rounds . . . .,1,0
859,"obamacare is more important than oil . . . ) , and invest more in other & quot ; society cares & quot ; government programs such as fire departments , , medical personnel , etc ( the people who work very long , hard hours and helping the general public ) .",1,0
860,mccain is making up lies again .,1,0
861,we & apos ; re looking at 80 years of obama presidents after reagan .,1,0
862,punch & apos ; em in the nose,1,0
863,"you have to stand up for our freedom and esa , our wildlife , public lands and foreign lands must be protected from trump and his cabinet .",1,0
864,"explain yourself tom , because it looks bad : why did you vote to fund the big pharma bill ?",1,0
865,"best regards rand paul , de # usnotme",1,0
866,"elizabeth , i thought you were smarter than these idiots show .",1,0
867,take the lead sen . mccain,1,0
868,i am so proud to have representatives like you and senator mccain fighting for us .,1,0
869,i & apos ; m still grieving mr . paul,1,0
870,yes it was madame mia !,1,0
871,how many times do we have to see our fellow americans gunned down on the streets with no hope of escaping the confederate flag brought on by rifles ?,1,0
872,thanks for always standing with senator rand paul ! !,1,0
873,"let & apos ; s get back to real work , new york , including the irs .",1,0
874,one could easily believe that obamacare could be even worse .,1,0
875,if you dont die dead - list the tester than you have my vote . . . not that would even get it but please dont . take those guns off .,1,0
876,"while federal receivers of abuse , their children are also traumatized from this , and may eventually , or currently , be physically abused .",1,0
877,"you go , rand .",1,0
878,am in utah in new york and we are huge red sox fans . . so plesed they won at home .,1,0
879,"if obamacare is elected that a conservative , deserve what they voted for .",1,0
880,if obama makes no difference to him he should not have won it in the first place .,1,0
881,there is an ad that says you permanently moved out of the state of north carolina to back obama is this really true ?,1,0
882,thank you senator kirsten gillibrand,1,0
883,"i believe if you don & apos ; t support rand paul pronatalist legislation that include comprehensive coverage , you don & apos ; t really support .",1,0
884,"the dnc backs the lesser , but clinton , then obama gets people to settle for less by hailing that this as a fight against evil , all the while that pesky change under the rug .",1,0
885,shutdown is that it & apos ; s strangling obamacare and government processes .,1,0
886,elizabeth warren is a retard,1,0
887,oddly enough those angry protestors that are inciting mostly conservative wear shirts or clinton shirts .,1,0
888,"with a blissful smile , the president replied , & quot ; well , the flag gave me the cigar , his wife gave me the wine , and their beautiful twin made passionate love to me . & quot ;",1,0
889,what would you expect from a commie like dick durbin has his hands tied for years .,1,0
890,"obama needs to lose the election , but congress needs to win it .",1,0
891,"please elizabeth warren , endorse senator rand paul for president of the united states .",1,0
892,"i believe conservatives will need and want creative , intelligent minds like you to be conservative .",1,0
893,rand paul is an & quot ; ordinary & quot ; .,1,0
894,too bad the house dfl couldn & apos ; t muster enough votes yesterday to pass hf276 - - the we the people act - - calling on congress to end the supreme court - created doctrines of taxpayer money equals corruption and personhood .,1,0
895,"you said it , sen . mccain !",1,0
896,god bless you sir !,1,0
897,the confederate loss was thursday night .,1,0
898,"please , now is the time to vote for term limits .",1,0
899,it is sad that you have reduced your military with liberals .,1,0
900,"senator warren , rand paul , obama , reid , pelosi and many , many more are excuses for corruption in our country .",1,0
901,"you sir , for brains , are your conservative ideals .",1,0
902,"send them home , send them home , for all of us .",1,0
903,"james , this is the first time i & apos ; ve disagreed with anything you & apos ; ve said",1,0
904,"it my heart breaks apart to know that there are children and adults suffering , but there isn & apos ; t a simple answer .",1,0
905,"when you used what you perceived was atypical black man being drawl in a church in selma , sc , you know how you were being , right ?",1,0
906,rand ; (,1,0
907,"thank you , congressman yarmuth , for listening to the citizens of your district .",1,0
908,another attempt to weaken the confederate flag between young people and women .,1,0
909,"senator mccain , this is nothing different from what your constituents would do !",1,0
910,"however , the gop won back congress last year , because most conservatives ( with the exception of warren , dennis kucinich and benie ) decided to inexplicably campaign from the further right this time .",1,0
911,please keep up the good fight mr . paul,1,0
912,"senator schumer , i think you know what you are doing .",1,0
913,its is lost . . . the constitution is broken .,1,0
914,how cool would it be for the first responders was from south dakota !,1,0
915,merry christmas senator mccain & amp ; thank you for standing up to the right - wing forces of conservatives in our congress .,1,0
916,i agree with you ca attorney general mia kamala harris .,1,0
917,"thank you , senator scott !",1,0
918,no . . . . . he does nothing about other countries besides it .,1,0
919,rand paul & # 91 ; & # 91 ; & # 93 ; & # 93 ;,1,0
920,thank you for listening rand !,1,0
921,if citizens in this country want something to protest . . . that should be top of list to repeal obamacare and obamacare ! ! !,1,0
922,the gop in congress just passed a bill to unfund planned parenthood . . . i pray our government will veto the bill .,1,0
923,mitch schoteldraaijer <unk>,1,0
924,"the state of georgia voted for bernie sanders , your superdelegate vote with the american people ! !",1,0
925,"thanks for expanding on your conservative agenda behind your vote , mr .",1,0
926,i think so much of south carolina .,1,0
927,we also need universal health care with health insurance like medicaid has .,1,0
928,what about obamacare ?,1,0
929,it indicates to me that conservatives are trying to do a good job when it comes to making their case .,1,0
930,the epa is crazy for not getting behind obama .,1,0
931,turning it around from your own personal loss to the comparison of efforts to planned parenthood to non - existent efforts of to ban halliburton was brilliant mr .,1,0
932,way to go tom .,1,0
933,"you , mr dingell , and all the other obstructionist democrats need to get off your butts and do the job you were elected to do .",1,0
934,haven & apos ; t heard of people dying from their injuries,1,0
935,stop trying to repeal obamacare votes .,1,0
936,"yes , permanent transfer of power certainly .",1,0
937,i usually agree with your positions and i loved that you took a stand against betsy devos .,1,0
938,"no example , hillary clinton .",1,0
939,there & apos ; s always ted cruz !,1,0
940,"if christie has 2 , facebook friends , does that mean there are at leas 2 , 156 deficient people on facebook ? ?",1,0
941,still not about the repeal of fracking in our constitution .,1,0
942,he is going to resign .,1,0
943,obamacare has to go .,1,0
944,mr . speier - you have my support and my support as i too have been in your shoes !,1,0
945,"the debt ceiling up , can & apos ; t be any worse than the last 4 years .",1,0
946,apparently mccain doesn & apos ; t see this an establishment .,1,0
947,mr schumer forget 9 / 11 ? ! !,1,0
948,it & apos ; s doubtful that obamacare and its administration will take the punishment and leave it at that .,1,0
949,"even and conservative factors along with money , is corruption , by - law !",1,0
950,"make it so more secure and have to build here , and not eith parts from other cointries .",1,0
951,thank you for taking a stand when so many others have not supported rand paul .,1,0
952,i want her to be able to reach her dreams without stepping in for their own personal gratification and to waste her political opportunities .,1,0
953,and i don & apos ; t like mccain as the excuse .,1,0
954,it is time to enact constitutional immigration laws .,1,0
955,"if you , and other conservatives don & apos ; t stand up for the american people , and vote with your big government donors , are not going to win elections .",1,0
956,"tom , it & apos ; s time to come off of the hill .",1,0
957,"keep your clean , rand .",1,0
958,i like that obama is concerned about america and he talks about what & apos ; s wrong with all of this i get it but what is he going to do about it ?,1,0
959,just don & apos ; t forget the black communities burdens of having people like the president in text meaages in san francisco .,1,0
960,"on this day i am so proud to be from south carolina , thank you for this .",1,0
961,you are an embarrassment to the american community .,1,0
962,"dicken : there a lot and lots of places to rage against obama irresponsibility if you want to talk about misappropriated moneys , but don & apos ; t do it from the lives of american people .",1,0
963,happy birthday tulsi from a south carolina .,1,0
964,"even as a member of pallone i could care less if he sends me a happy easter , haloween , or any other easter for that matter .",1,0
965,"mrs . stabenow , why are we not already impeaching him . . . that requires the president not the american people .",1,0
966,"my plan was the alternative budget fy2012 , which made significant investments in education , job training , transportation and infrastructure , and r & amp ; d , while the social security net .",1,0
967,"the alternative , of coercion through obamacare <unk>if you & apos ; re lucky <unk>is a temporary , artificial , unsustainable spending .",1,0
968,"georgia has six , which is when you think of the small number of cities we have .",1,0
969,obama is one of the few in washington who actually supports it ! ! ! !,1,0
970,commercial - i loved the flag rand !,1,0
971,"why don & apos ; t you call for investigations of the donations to repeal obamacare by them , or do you not see a conflict of interest ?",1,0
972,thank you senator mccain for all that you an all you are doing for us unemployed .,1,0
973,say goodbye to mr . mccain but at least you know those big pharma won & apos ; t .,1,0
974,"you & apos ; ve taken money from big pharma , you can sell them .",1,0
975,"senator mccain , you can do something about this .",1,0
976,what if occupying countries like egypt and afghanistan - - and pakistan - - is directly related to the terrorist directed towards us ?,1,0
977,"happy thanksgiving to you and your family , mia ! ! !",1,0
978,"mr . wyden , explain to us , why was obama health insurance taken out of multnomah county years ago ? ?",1,0
979,. . . ted gabbard : ),1,0
980,and yet mccain is a mess . . . thanks boohker !,1,0
981,"what difference , you already voted and we see the bull - spin you & apos ; re putting on the cr vote for amendment .",1,0
982,have a bottom line but always seems to follow those conservative party lines .,1,0
983,look what idot ( who has millions ) is spending the middle class,1,0
984,conservatives need to remember this come november or act now ! ! !,1,0
985,"so what if we strike isis and we open up more stockpiles , and her backers ( like russia with nuclear warheads pointed our way ) decide to attack * us * .",1,0
986,i am so proud you represent us in sc .,1,0
987,"she probably isn & apos ; t the first woman to get nominated , so yeah , congratulations on senator cruz .",1,0
988,"we continue to pray - unaccountably and pray - spread , and then we & apos ; ll shocked when it sprouts in our backyard .",1,0
989,"senator warren , do you find that any gun violence incite violence ?",1,0
990,congratulations to you rand !,1,0
991,"why do you support a repeal of this foreign policy , clinton ?",1,0
992,now the democrats have to kick out ( who is without a doubt far worse than trump ) and nominate rand paul .,1,0
993,dnc did not cut their own spending .,1,0
994,i will vote for you rand if you run in 2020 !,1,0
995,"mr schumer , where were your tears on 9 / 11 , bombing , florida , ohio university , san bernadino .",1,0
996,"obamacare is out of control and a disaster to the entire country , and every single individual as well .",1,0
997,kudos rand .,1,0
998,"as fast as obama is spending stuff , , , , really need to hurry !",1,0
999,always admired rand paul .,1,0
